Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
72, 12, 44, 12, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
72, 13, 41, 8, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
72, 14, 38, 12, 10, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
72, 15, 35, 8, 11, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
72, 16, 37, 12, 9, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
72, 18, 40, 10, 16, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0
72, 19, 49, 12, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
72, 20, 42, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
72, 21, 40, 12, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
72, 22, 42, 12, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
72, 23, 37, 12, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
72, 24, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
72, 25, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
72, 63, 32, 12, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
73, 0, 60, 16, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
73, 1, 54, 10, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 2, 76, 14, 35, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
73, 3, 56, 12, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
73, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
73, 5, 75, 16, 36, 3, 4, 16, 0, 0, 0, 0, 0, 0, 0
73, 6, 48, 14, 18, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 7, 42, 8, 18, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 8, 38, 10, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 9, 43, 12, 13, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 10, 44, 10, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
73, 11, 42, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
73, 13, 41, 8, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
73, 14, 38, 12, 10, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 15, 37, 8, 11, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 16, 37, 12, 9, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 18, 42, 10, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 19, 49, 12, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
73, 20, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 21, 40, 12, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
73, 22, 42, 12, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 23, 37, 12, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 24, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 25, 43, 14, 11, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
73, 63, 34, 12, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
74, 0, 60, 16, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
74, 1, 54, 10, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 2, 76, 14, 35, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
74, 3, 58, 14, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
74, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
74, 5, 75, 16, 36, 3, 4, 16, 0, 0, 0, 0, 0, 0, 0
74, 6, 48, 14, 18, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
74, 7, 42, 8, 18, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
74, 8, 38, 10, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 9, 43, 12, 13, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 10, 44, 10, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
74, 11, 42, 12, 14, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
74, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
74, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
74, 14, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 15, 39, 8, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
74, 16, 37, 12, 9, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
74, 18, 42, 10, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
74, 19, 49, 12, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
74, 20, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 21, 40, 12, 12, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
74, 22, 42, 12, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 23, 37, 12, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 24, 42, 12, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
74, 25, 45, 16, 11, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
74, 63, 34, 12, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
75, 0, 60, 16, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 1, 54, 10, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 2, 76, 14, 35, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
75, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 5, 76, 16, 37, 3, 4, 16, 0, 0, 0, 0, 0, 0, 0
75, 6, 51, 14, 18, 3, 0, 16, 0, 0, 0, 0, 0, 0, 0
75, 7, 44, 8, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 8, 38, 10, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 9, 45, 12, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 10, 44, 10, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
75, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
75, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
75, 14, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 16, 39, 12, 9, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 18, 44, 12, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
75, 19, 49, 12, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
75, 20, 46, 12, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 21, 42, 12, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 22, 42, 12, 12, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 23, 37, 12, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 24, 42, 12, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
75, 25, 45, 16, 11, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
75, 63, 36, 12, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
76, 0, 62, 18, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 1, 54, 10, 26, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
76, 2, 77, 14, 36, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
76, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 5, 76, 16, 37, 3, 4, 16, 0, 0, 0, 0, 0, 0, 0
76, 6, 51, 14, 18, 3, 0, 16, 0, 0, 0, 0, 0, 0, 0
76, 7, 44, 8, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
76, 8, 38, 10, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
76, 9, 45, 12, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 10, 44, 10, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
76, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
76, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
76, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
76, 14, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
76, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 16, 42, 12, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 18, 46, 14, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
76, 19, 49, 12, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
76, 20, 46, 12, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 21, 44, 12, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 22, 44, 12, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 23, 37, 12, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
76, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 25, 47, 16, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
76, 63, 36, 12, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
77, 0, 62, 18, 24, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 1, 57, 10, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 2, 77, 14, 36, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
77, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 5, 80, 18, 37, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
77, 6, 51, 14, 18, 3, 0, 16, 0, 0, 0, 0, 0, 0, 0
77, 7, 44, 8, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
77, 8, 40, 12, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
77, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 10, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
77, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
77, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
77, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
77, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
77, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 18, 46, 14, 16, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
77, 19, 51, 14, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
77, 20, 46, 12, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 21, 46, 14, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 22, 44, 12, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
77, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 25, 47, 16, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
77, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
78, 0, 66, 18, 28, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 1, 57, 10, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 2, 76, 14, 35, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
78, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 5, 80, 18, 37, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
78, 6, 51, 14, 18, 3, 0, 16, 0, 0, 0, 0, 0, 0, 0
78, 7, 44, 8, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
78, 8, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
78, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 10, 48, 14, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
78, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
78, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
78, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
78, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
78, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 18, 48, 14, 16, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
78, 19, 51, 14, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
78, 20, 46, 12, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 21, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 22, 44, 12, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
78, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 25, 47, 16, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
78, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
79, 0, 69, 18, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
79, 1, 57, 10, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 2, 77, 14, 36, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
79, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 5, 80, 18, 37, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
79, 6, 55, 14, 18, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 7, 47, 8, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
79, 8, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
79, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 10, 48, 14, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
79, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
79, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
79, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
79, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
79, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 18, 50, 14, 16, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 19, 51, 14, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
79, 20, 46, 12, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 21, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 22, 44, 12, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
79, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 25, 47, 16, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
79, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
80, 0, 69, 18, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 1, 57, 10, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 2, 79, 14, 36, 0, 0, 24, 5, 0, 0, 0, 0, 0, 0
80, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 4, 55, 10, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 5, 81, 18, 38, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
80, 6, 56, 14, 19, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 7, 47, 8, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
80, 8, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
80, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 10, 48, 14, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
80, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
80, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 18, 52, 14, 16, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 19, 51, 14, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 20, 46, 12, 14, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 21, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 22, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
80, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
80, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 25, 48, 16, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
80, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
81, 0, 69, 18, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 1, 57, 10, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 2, 82, 14, 39, 0, 0, 24, 5, 0, 0, 0, 0, 0, 0
81, 3, 59, 14, 25, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 4, 63, 12, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 5, 81, 18, 38, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
81, 6, 56, 14, 19, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 7, 47, 8, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
81, 8, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
81, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 10, 48, 14, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
81, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
81, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 18, 54, 14, 16, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
81, 19, 51, 14, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 20, 48, 12, 14, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 21, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 22, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
81, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
81, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 25, 48, 16, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
81, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
82, 0, 69, 18, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 1, 59, 12, 27, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 2, 82, 14, 39, 0, 0, 24, 5, 0, 0, 0, 0, 0, 0
82, 3, 60, 14, 26, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 4, 63, 12, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 5, 81, 18, 38, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
82, 6, 56, 14, 19, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 7, 47, 8, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
82, 8, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
82, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 10, 48, 14, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
82, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 13, 43, 8, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
82, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 18, 54, 14, 16, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
82, 19, 51, 14, 15, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 20, 50, 12, 14, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
82, 21, 49, 14, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 22, 47, 12, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
82, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
82, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 25, 48, 16, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
82, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
83, 0, 71, 18, 29, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
83, 1, 58, 12, 26, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 2, 86, 16, 39, 0, 0, 26, 5, 0, 0, 0, 0, 0, 0
83, 3, 69, 14, 35, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 4, 63, 12, 29, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
83, 5, 83, 20, 38, 3, 4, 18, 0, 0, 0, 0, 0, 0, 0
83, 6, 56, 14, 19, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 7, 47, 8, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
83, 8, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
83, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 10, 50, 14, 12, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
83, 11, 44, 12, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
83, 12, 46, 12, 12, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
83, 13, 44, 8, 14, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
83, 14, 42, 14, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
83, 15, 40, 8, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 16, 44, 14, 10, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 18, 54, 14, 16, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
83, 19, 53, 14, 15, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
83, 20, 50, 12, 14, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
83, 21, 49, 14, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
83, 22, 47, 12, 13, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
83, 23, 39, 14, 7, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
83, 24, 43, 12, 11, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 25, 48, 16, 12, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
83, 63, 38, 14, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
84, 0, 71, 18, 29, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
84, 1, 60, 12, 26, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
84, 2, 87, 16, 40, 0, 0, 26, 5, 0, 0, 0, 0, 0, 0
84, 3, 73, 16, 35, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
84, 4, 69, 12, 30, 0, 0, 22, 5, 0, 0, 0, 0, 0, 0
84, 5, 85, 20, 38, 3, 4, 20, 0, 0, 0, 0, 0, 0, 0
84, 6, 62, 14, 25, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0
84, 7, 47, 8, 21, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
84, 8, 44, 16, 10, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
84, 9, 47, 14, 13, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
84, 10, 52, 16, 12, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
84, 11, 46, 14, 14, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
84, 12, 50, 14, 12, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
84, 13, 46, 8, 14, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
